ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV8416,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_215
ASV8417,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,,
ASV8418,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,tannerae
ASV8419,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8420,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,sp._HMT_180
ASV8421,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV8422,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,sp._HMT_221
ASV8423,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,lingnae
ASV8424,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV8425,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ASV8426,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8427,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8428,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,timonensis
ASV8429,Bacteria,Firmicutes,,,,,
ASV8430,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV8431,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_475
ASV8432,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,sp._HMT_358
ASV8433,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8434,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_892
ASV8435,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,sp._HMT_358
ASV8436,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8437,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,
ASV8438,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_517
ASV8439,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,atypica
ASV8440,Bacteria,Firmicutes,,,,,
ASV8441,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8442,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,saccharolytica
ASV8443,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8444,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,sp._HMT_376
ASV8445,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV8446,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii
ASV8447,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Mogibacterium,neglectum
ASV8448,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,sp._HMT_458
ASV8449,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8450,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV8451,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_237
ASV8452,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8453,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8454,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,saccharolytica
ASV8455,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8456,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,
ASV8457,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,bovis
ASV8458,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-3],bacterium_HMT_351
ASV8459,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,
ASV8460,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,epidermidis
ASV8461,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,bovis
ASV8462,Bacteria,Absconditabacteria_(SR1),Absconditabacteria_(SR1)_[C-1],Absconditabacteria_(SR1)_[O-1],Absconditabacteria_(SR1)_[F-1],Absconditabacteria_(SR1)_[G-1],bacterium_HMT_345
ASV8463,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,sp._HMT_204
ASV8464,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV8465,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,paraphrohaemolyticus
ASV8466,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV8467,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8468,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV8469,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8470,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Weeksellaceae_[G-1],sp._HMT_900
ASV8471,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,
ASV8472,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV8473,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8474,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,,
ASV8475,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_346
ASV8476,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,sp._HMT_167
ASV8477,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,buccae
ASV8478,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8479,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,naeslundii
ASV8480,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_217
ASV8481,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-7],bacterium_HMT_922
ASV8482,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8483,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_892
ASV8484,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV8485,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8486,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8487,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-5],[Eubacterium]_saphenum
ASV8488,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_138
ASV8489,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV8490,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8491,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV8492,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV8493,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV8494,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV8495,Bacteria,Firmicutes,Clostridia,Eubacteriales,,,
ASV8496,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,socranskii
ASV8497,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,
ASV8498,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-5],[Eubacterium]_saphenum
ASV8499,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV8500,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV8501,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,sp._HMT_238
ASV8502,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,micra
ASV8503,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8504,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
ASV8505,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,defectiva
ASV8506,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8507,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,
ASV8508,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV8509,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,,
ASV8510,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8511,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV8512,Bacteria,Firmicutes,,,,,
ASV8513,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,
ASV8514,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,piscolens
ASV8515,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,
ASV8516,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8517,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV8518,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,avidum
ASV8519,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,gracilis
ASV8520,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,bovis
ASV8521,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_352
ASV8522,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8523,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,sp._HMT_808
ASV8524,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-5],[Eubacterium]_saphenum
ASV8525,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Filifactor,alocis
ASV8526,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8527,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_496
ASV8528,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
ASV8529,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,ochracea
ASV8530,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV8531,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Catonella,morbi
ASV8532,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,sp._HMT_913
ASV8533,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Mogibacterium,neglectum
ASV8534,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_215
ASV8535,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineae_[G-1],bacterium_HMT_439
ASV8536,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8537,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV8538,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8539,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ASV8540,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8541,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8542,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_171
ASV8543,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,,
ASV8544,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,
ASV8545,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
ASV8546,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,naeslundii
ASV8547,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8548,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,buccae
ASV8549,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,
ASV8550,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,sp._HMT_078
ASV8551,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],bacterium_HMT_155
ASV8552,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ASV8553,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,rogosae
ASV8554,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV8555,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8556,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8557,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_496
ASV8558,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],bacterium_HMT_155
ASV8559,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,anginosus
ASV8560,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8561,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens
ASV8562,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ASV8563,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8564,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,
ASV8565,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_[F-2],Bacteroidales_[G-2],bacterium_HMT_274
ASV8566,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-4],
ASV8567,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV8568,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8569,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8570,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_957
ASV8571,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,nucleatum_subsp._nucleatum
ASV8572,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_136
ASV8573,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_138
ASV8574,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8575,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
ASV8576,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8577,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8579,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
ASV8580,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
ASV8581,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,sp._HMT_496
ASV8582,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,rava
ASV8583,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8584,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,sp._HMT_078
ASV8585,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV8586,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8587,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,mucilaginosa
ASV8588,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii
ASV8589,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8590,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,graevenitzii
ASV8591,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_[G-2],bacterium_HMT_096
ASV8592,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,elongata
ASV8593,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,rogosae
ASV8594,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Veillonellaceae_[G-1],bacterium_HMT_918
ASV8595,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pasteuri
ASV8596,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Peptidiphaga,gingivicola
ASV8597,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-7],bacterium_HMT_922
ASV8598,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,
ASV8599,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,sp._HMT_521
ASV8600,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8601,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_217
ASV8602,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8603,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,buccalis
ASV8604,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_171
ASV8605,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,
ASV8606,Bacteria,Absconditabacteria_(SR1),Absconditabacteria_(SR1)_[C-1],Absconditabacteria_(SR1)_[O-1],Absconditabacteria_(SR1)_[F-1],Absconditabacteria_(SR1)_[G-1],bacterium_HMT_874
ASV8607,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sp._HMT_442
ASV8608,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_414
ASV8609,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,matruchotii
ASV8610,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],,
ASV8611,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,defectiva
ASV8612,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8613,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_414
ASV8614,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_215
ASV8615,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,concisus
ASV8616,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,leadbetteri
ASV8617,Bacteria,Saccharibacteria_(TM7),Saccharibacteria_(TM7)_[C-1],Saccharibacteria_(TM7)_[O-1],Saccharibacteria_(TM7)_[F-1],Saccharibacteria_(TM7)_[G-1],bacterium_HMT_488
ASV8618,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8619,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8620,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Sanguibacteraceae,Sanguibacter,keddieii
ASV8621,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,periodonticum
ASV8622,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,sp._HMT_780
ASV8623,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcaceae_[G-7],bacterium_HMT_922
ASV8624,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8625,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,wadei
ASV8626,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,sp._HMT_215
ASV8627,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_171
ASV8628,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,massiliensis
ASV8629,Bacteria,Firmicutes,Clostridia,Eubacteriales,Ruminococcaceae,,
ASV8630,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,salivarius
ASV8631,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8632,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,sp._HMT_171
ASV8633,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8634,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8635,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8636,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
ASV8637,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,gingivalis
ASV8638,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,goodfellowii
ASV8639,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,
ASV8640,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,defectiva
ASV8641,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,sputigena
ASV8642,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae
ASV8643,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,parvula
